13802795, 1
1245025987, 1
431626575, 1
327831502, 1
238077418, 1
1007770526, 1
456800425, 1
1049697335, 1
3915345855, 1
4128834423, 1
2590214750, 1
323573764, 1
2813214892, 1
1505680376, 1
100642120, 1
1359049733, 1
3965363752, 1
3711808340, 1
3111391209, 1
2682988715, 1
3535555003, 1
3275306996, 1
1661623361, 1
2480053741, 1
1182420987, 1
2675944843, 1
3325443516, 1
3276711214, 1
3628215835, 1
243378364, 1
3344181965, 1
4275593962, 1
2940057762, 1
2079974132, 1
3057190229, 1
4166747000, 1
2068145538, 1
2500272580, 1
2972030728, 1
793426671, 1
2003991779, 1
3320383140, 1
1267854513, 1
654916781, 1
226194758, 1
2882008321, 1
3867821692, 1
290187752, 1
3938324168, 1
3643172167, 1
3550131566, 1
1362470896, 1
1326096907, 1
1616585439, 1
46409072, 1
3952600870, 1
4264126341, 1
3062414960, 1
3084836261, 1
2512346317, 1
1289112617, 1
1625928325, 1
1693231995, 1
2698273431, 1
1424224190, 1
862646319, 1
2120547810, 1
1522343975, 1
72063049, 1
744260783, 1
3983505298, 1
1078492760, 1
1349753880, 1
1561782249, 1
2866543469, 1
365423524, 1
1510965894, 1
519976116, 1
1533788549, 1
575704832, 1
173271914, 1
4122799790, 1
2274606471, 1
3547041403, 1
609660326, 1
2979400713, 1
1307985370, 1
2539523545, 1
2829921996, 1
2632178208, 1
432034508, 1
966870108, 1
3496193442, 1
23779943, 1
258438015, 1
2268129069, 1
2951421329, 1
1847201127, 1
1107151921, 1
385923850, 1
649745537, 1
3495254292, 1
4152757603, 1
2023313999, 1
2862775770, 1
1620725658, 1
402946220, 1
738182481, 1
1920783744, 1
2679738478, 1
3684292052, 1
3629838349, 1
3572962966, 1
3027891462, 1
514587767, 1
2119102504, 1
1406676025, 1
3008354432, 1
2188381229, 1
2659400177, 1
3361779530, 1
4224297783, 1
480389464, 1
4213673770, 1
574395181, 1
2106184173, 1
2839918794, 1
2323891059, 1
4253712012, 1
2368087997, 1
3151338102, 1
1034654035, 1
911136601, 1
2422816402, 1
3614722728, 1
2544413793, 1
1362578048, 1
17219880, 1
2899214894, 1
3022764937, 1
3713804252, 1
1139768198, 1
1639400733, 1
1792794871, 1
3997279032, 1
759693358, 1
3663939023, 1
87787611, 1
3667254248, 1
2182690771, 1
3302497116, 1
3554848044, 1
2710647377, 1
20843340, 1
2319836348, 1
1135281923, 1
86404338, 1
2711104536, 1
3040942543, 1
1810488412, 1
2617861179, 1
4167325259, 1
2512602772, 1
3057377834, 1
3538869063, 1
616273696, 1
3547616234, 1
2515941968, 1
3481852190, 1
1988706683, 1
2405124697, 1
3249185194, 1
4254247721, 1
4045507204, 1
3363305563, 1
692551956, 1
2586066117, 1
3184833885, 1
433966952, 1
3483300377, 1
2132197660, 1
3923913629, 1
2685364748, 1
4256736522, 1
2747350971, 1
3810938705, 1
3044867176, 1
2574611632, 1
191273155, 1
1106404460, 1
1005930752, 1
3461266022, 1
2852899283, 1
101211512, 1
3902368748, 1
398801200, 1
3112868535, 1
1391263573, 1
679321208, 1
1847970552, 1
1940587561, 1
2380218567, 1
3839971723, 1
3377266776, 1
4195397041, 1
1994162625, 1
2914920112, 1
992646095, 1
2214754649, 1
1656551030, 1
235386983, 1
1591061890, 1
2394799022, 1
952452735, 1
3634685319, 1
452292572, 1
2005930743, 1
3495070984, 1
3655301437, 1
495778006, 1
3026748057, 1
2452608747, 1
418869609, 1
2474251688, 1
3625654906, 1
3912319038, 1
3658185900, 1
860293769, 1
2315488618, 1
3243340556, 1
46180891, 1
2747848208, 1
3874621490, 1
3593658911, 1
3571907845, 1
116664964, 1
1349193951, 1
3471889466, 1
505874371, 1
1327475350, 1
1519039091, 1
2538623229, 1
1693716462, 1
522280354, 1
1145794314, 1
936933797, 1
3286305753, 1
2808557369, 1
2827630918, 1
2617711464, 1
3595580218, 1
190895919, 1
853675197, 1
1067277061, 1
3082738881, 1
2474046860, 1
3109242672, 1
1098884881, 1
2594386313, 1
2412219022, 1
3957698939, 1
2577286716, 1
1411749597, 1
689367990, 1
2315182113, 1
2028509546, 1
2054313378, 1
4021027748, 1
598588366, 1
1063115322, 1
125512624, 1
1676472913, 1
1189675568, 1
1367891300, 1
2105400197, 1
3936108206, 1
3073711300, 1
1450830464, 1
2428066491, 1
3319954257, 1
1705404295, 1
366410748, 1
2359987044, 1
233493612, 1
2203765402, 1
2921194881, 1
4093325981, 1
3139892191, 1
1215106611, 1
4148171607, 1
2977570644, 1
3240768852, 1
2762170052, 1
3196627088, 1
1438886526, 1
895757360, 1
2189998168, 1
219030181, 1
547683573, 1
1623084956, 1
406638018, 1
3935431639, 1
2588263865, 1
2270856419, 1
2596566355, 1
3063012256, 1
2603965908, 1
793816015, 1
3859315351, 1
2974487, 1
3159697480, 1
1918728138, 1
525775437, 1
3929818797, 1
88850260, 1
1545351857, 1
4170885420, 1
2862212945, 1
991533077, 1
2555935295, 1
4134440150, 1
3190821612, 1
250398553, 1
2372153712, 1
1679450107, 1
1056505628, 1
491512885, 1
2681075091, 1
964971862, 1
512709869, 1
3080914351, 1
1099261369, 1
795378832, 1
2989678999, 1
2568398717, 1
2146996641, 1
1452650503, 1
558165342, 1
760104385, 1
3032765369, 1
2723400585, 1
2111195040, 1
4236750714, 1
15403283, 1
249331759, 1
2137934490, 1
4035377371, 1
671843769, 1
2338816604, 1
4286875279, 1
2671185941, 1
308372965, 1
118982848, 1
1459723473, 1
846299030, 1
257419857, 1
3969031726, 1
165470562, 1
3122138814, 1
1963757794, 1
3503704587, 1
420052601, 1
3545614480, 1
1291134258, 1
2652102528, 1
1795194270, 1
1252473895, 1
1233671681, 1
3119597417, 1
1678365417, 1
2970505000, 1
3847005017, 1
3493248192, 1
356227771, 1
3203764807, 1
9970807, 1
418347019, 1
4191117321, 1
1420379031, 1
579975958, 1
4141093098, 1
1644636139, 1
3293864793, 1
3060513159, 1
661400279, 1
3109754062, 1
2739630946, 1
2254720518, 1
1932945696, 1
1180545749, 1
2902727463, 1
2740815717, 1
830561595, 1
1705636632, 1
1693901200, 1
3498437897, 1
4153560558, 1
3638907863, 1
2758848910, 1
1557575415, 1
227924228, 1
1325613802, 1
267494975, 1
807599140, 1
2032464184, 1
1457352770, 1
49081575, 1
1680158148, 1
2539438696, 1
3893062286, 1
2866500454, 1
1562580620, 1
2259394901, 1
388662240, 1
1426548828, 1
851395537, 1
2499229636, 1
677867750, 1
1038444271, 1
2418201078, 1
1008811227, 1
3553510532, 1
2800710942, 1
3676682396, 1
1382637486, 1
2762961179, 1
2260338785, 1
937472110, 1
3906529649, 1
2717370289, 1
3138043782, 1
2261327427, 1
1471940150, 1
2460271094, 1
3675652480, 1
2714699456, 1
3268021412, 1
1479706656, 1
9112216, 1
3199027501, 1
4117656391, 1
1816032906, 1
1837984030, 1
1455129995, 1
1243358254, 1
328872991, 1
3685435463, 1
2858557659, 1
2252939098, 1
3319589432, 1
1220786775, 1
2202682817, 1
2227166713, 1
3091791014, 1
373903276, 1
2837784133, 1
173336686, 1
1905928129, 1
4128378133, 1
3483335642, 1
1048958847, 1
3505990961, 1
455412730, 1
2464366153, 1
3807881454, 1
1292156727, 1
4028432601, 1
2268570309, 1
4102233335, 1
617998583, 1
1371524656, 1
873196851, 1
2978558110, 1
1627581032, 1
2485659284, 1
2224773693, 1
1802621739, 1
906798597, 1
2349146061, 1
4289602296, 1
1029471271, 1
2776410701, 1
2385929635, 1
801866263, 1
183752185, 1
895704320, 1
3772374621, 1
132587399, 1
3927355153, 1
1906140774, 1
3476981514, 1
3805492504, 1
1447829338, 1
1167519075, 1
335247863, 1
2442309770, 1
2671675252, 1
95600249, 1
1107303767, 1
3696280625, 1
3866878023, 1
1307799702, 1
1529793306, 1
1878337774, 1
2753917719, 1
2816942116, 1
2586005326, 1
2253625996, 1
2972618073, 1
3154370135, 1
2204130060, 1
3447372664, 1
3775775313, 1
938347925, 1
339477417, 1
1193691799, 1
2676400677, 1
2433611215, 1
352170121, 1
3239203083, 1
3857648291, 1
3515463851, 1
1083669581, 1
1572585669, 1
897425546, 1
3307056143, 1
2544969488, 1
1582078592, 1
2173746457, 1
3286626347, 1
1785154284, 1
2517575841, 1
2110588598, 1
476476845, 1
4081734988, 1
792244864, 1
2134798502, 1
3626172350, 1
2613575702, 1
3646997488, 1
3538910588, 1
1274501872, 1
1194143479, 1
1374558136, 1
3990818444, 1
3536181080, 1
1812536654, 1
736857014, 1
1984232809, 1
2815006836, 1
252928535, 1
1119126164, 1
2458417807, 1
166741862, 1
28904461, 1
3665107619, 1
1544427860, 1
3119979967, 1
723301197, 1
1491463579, 1
1331872458, 1
2392565064, 1
2227591559, 1
1961012139, 1
1829730335, 1
3637313830, 1
2941707470, 1
2119890025, 1
510011983, 1
503174400, 1
4111641302, 1
1833714361, 1
3028847941, 1
3697995771, 1
1679521248, 1
2027249974, 1
3770825336, 1
3716627306, 1
2933548516, 1
2726094881, 1
1045563662, 1
3351818818, 1
316988284, 1
3819707854, 1
2927019971, 1
2853592829, 1
1311710260, 1
3486043320, 1
2483698110, 1
2179962465, 1
2013806782, 1
178800597, 1
3893479461, 1
708925299, 1
1877340587, 1
3312506695, 1
2429079605, 1
336924398, 1
1945180485, 1
1066225503, 1
163693157, 1
1768435942, 1
1791579336, 1
1439688031, 1
3271993997, 1
3872037108, 1
2891585317, 1
3081736553, 1
2553608680, 1
2633142084, 1
3498128769, 1
1890172565, 1
2843417073, 1
1936485316, 1
1363833272, 1
2740161682, 1
3927394939, 1
172702139, 1
2002452106, 1
390202920, 1
2319463113, 1
3085510219, 1
4039521820, 1
267965453, 1
1567585273, 1
384859670, 1
3136052482, 1
3849170197, 1
1768352069, 1
2204303742, 1
2443246802, 1
2395636178, 1
3648614823, 1
2298037894, 1
2762413394, 1
1050420026, 1
914362523, 1
829764856, 1
2342088877, 1
489861561, 1
2272335986, 1
1486446680, 1
3066086733, 1
3733443659, 1
3562716131, 1
2477699672, 1
521435543, 1
1229350247, 1
1283728373, 1
1405217444, 1
3925433998, 1
3933647652, 1
3020485442, 1
2469666691, 1
3977001656, 1
1672405130, 1
3334909186, 1
4287145354, 1
2853061599, 1
2614243322, 1
1419828005, 1
443680735, 1
2154095976, 1
1019972131, 1
2006425099, 1
3677931345, 1
3488979738, 1
210065663, 1
869057769, 1
1599147971, 1
1127707631, 1
595858665, 1
3281915267, 1
938360176, 1
1623356832, 1
345140280, 1
1289914090, 1
721066652, 1
4052142860, 1
3230176441, 1
1807137278, 1
862474779, 1
2213574182, 1
3892796922, 1
2401547702, 1
848076674, 1
979563734, 1
2262744201, 1
2751632203, 1
2660689981, 1
3658136685, 1
365766577, 1
2572211219, 1
1957374805, 1
1152935897, 1
83869287, 1
2127754710, 1
4283987159, 1
3005692432, 1
2059694847, 1
3203250236, 1
2674861058, 1
1536425306, 1
1449378603, 1
5250172, 1
3597735621, 1
1533937807, 1
3353006989, 1
393626996, 1
3807652875, 1
1780483162, 1
2482649749, 1
765754726, 1
3111671296, 1
2611822709, 1
771433264, 1
1561160049, 1
2792802689, 1
137550790, 1
2147115440, 1
3662995603, 1
880844038, 1
1760094951, 1
2760711978, 1
3488507302, 1
10730409, 1
1776792303, 1
3004555067, 1
1729138842, 1
2201384234, 1
3040668038, 1
3629322219, 1
2184796845, 1
854475033, 1
180599657, 1
1391464066, 1
1810974676, 1
2516617327, 1
183143976, 1
491134179, 1
3777014018, 1
682361318, 1
2918444779, 1
3049208164, 1
3135035369, 1
574370102, 1
411670921, 1
